the, 24, 0.11, 0.0
of, 20, 0.09, 0.0
mowbray, 9, 0.04, 0.12
barony, 7, 0.03, 0.08
in, 6, 0.03, 0.0
it, 5, 0.02, 0.01
and, 5, 0.02, 0.0
was, 5, 0.02, 0.0
baron, 4, 0.02, 0.04
were, 4, 0.02, 0.01
title, 4, 0.02, 0.04
segrave, 4, 0.02, 0.06
by, 4, 0.02, 0.0
with, 4, 0.02, 0.0
when, 3, 0.01, 0.02
norfolk, 3, 0.01, 0.03
dukes, 3, 0.01, 0.03
stourton, 3, 0.01, 0.03
is, 3, 0.01, 0.0
abeyance, 3, 0.01, 0.03
united, 3, 0.01, 0.01
a, 3, 0.01, 0.0
de, 2, 0.01, 0.01
held, 2, 0.01, 0.02
that, 2, 0.01, 0.0
england, 2, 0.01, 0.02
created, 2, 0.01, 0.02
for, 2, 0.01, 0.0
two, 2, 0.01, 0.01
out, 2, 0.01, 0.02
after, 2, 0.01, 0.01
separated, 2, 0.01, 0.03
to, 2, 0.01, 0.0
