west, 8, 0.11, 0.16
the, 8, 0.11, 0.0
of, 4, 0.05, 0.0
indies, 3, 0.04, 0.12
for, 2, 0.03, 0.01
or, 2, 0.03, 0.02
to, 2, 0.03, 0.0
natives, 2, 0.03, 0.09
but, 1, 0.01, 0.01
some, 1, 0.01, 0.01
use, 1, 0.01, 0.01
begun, 1, 0.01, 0.03
had, 1, 0.01, 0.01
british, 1, 0.01, 0.02
descendants, 1, 0.01, 0.03
years, 1, 0.01, 0.01
indiesdoc, 1, 0.01, 0.03
native, 1, 0.01, 0.02
and, 1, 0.01, 0.0
than, 1, 0.01, 0.02
by, 1, 0.01, 0.0
reserve, 1, 0.01, 0.02
term, 1, 0.01, 0.02
specifically, 1, 0.01, 0.03
described, 1, 0.01, 0.02
a, 1, 0.01, 0.0
in, 1, 0.01, 0.0
more, 1, 0.01, 0.01
european, 1, 0.01, 0.02
this, 1, 0.01, 0.01
words, 1, 0.01, 0.02
also, 1, 0.01, 0.01
is, 1, 0.01, 0.0
it, 1, 0.01, 0.0
colonists, 1, 0.01, 0.03
people, 1, 0.01, 0.02
inhabitant, 1, 0.01, 0.03
stayed, 1, 0.01, 0.03
lucayan, 1, 0.01, 0.03
europeans, 1, 0.01, 0.03
archipelago, 1, 0.01, 0.03
describe, 1, 0.01, 0.02
antilles, 1, 0.01, 0.03
citizens, 1, 0.01, 0.03
who, 1, 0.01, 0.01
indiana, 1, 0.01, 0.03
