the, 170, 0.07, 0.0
a, 80, 0.03, 0.0
effect, 74, 0.03, 0.06
is, 73, 0.03, 0.01
to, 71, 0.03, 0.0
of, 66, 0.03, 0.0
mcgurk, 65, 0.03, 0.09
in, 63, 0.02, 0.0
and, 57, 0.02, 0.0
visual, 46, 0.02, 0.04
speech, 32, 0.01, 0.03
with, 27, 0.01, 0.0
for, 24, 0.01, 0.0
that, 24, 0.01, 0.0
auditory, 24, 0.01, 0.03
information, 23, 0.01, 0.02
than, 22, 0.01, 0.02
as, 21, 0.01, 0.0
it, 20, 0.01, 0.0
stimuli, 19, 0.01, 0.03
are, 19, 0.01, 0.01
people, 19, 0.01, 0.02
perception, 18, 0.01, 0.03
on, 18, 0.01, 0.0
not, 18, 0.01, 0.01
have, 17, 0.01, 0.01
when, 17, 0.01, 0.02
can, 17, 0.01, 0.01
be, 16, 0.01, 0.0
more, 16, 0.01, 0.01
this, 15, 0.01, 0.01
from, 14, 0.01, 0.0
