the, 49, 0.1, 0.0
of, 28, 0.06, 0.0
legislature, 14, 0.03, 0.08
texas, 13, 0.03, 0.07
a, 13, 0.03, 0.0
in, 11, 0.02, 0.0
to, 9, 0.02, 0.0
session, 8, 0.02, 0.05
is, 8, 0.02, 0.0
governor, 8, 0.02, 0.04
may, 7, 0.01, 0.01
for, 6, 0.01, 0.0
state, 5, 0.01, 0.01
each, 5, 0.01, 0.02
as, 5, 0.01, 0.0
are, 5, 0.01, 0.01
members, 5, 0.01, 0.02
and, 5, 0.01, 0.0
by, 4, 0.01, 0.0
days, 4, 0.01, 0.03
its, 4, 0.01, 0.01
house, 4, 0.01, 0.01
special, 4, 0.01, 0.02
sessions, 4, 0.01, 0.03
regular, 4, 0.01, 0.02
that, 4, 0.01, 0.0
on, 4, 0.01, 0.0
or, 4, 0.01, 0.01
year, 3, 0.01, 0.01
into, 3, 0.01, 0.01
after, 3, 0.01, 0.01
elected, 3, 0.01, 0.02
per, 3, 0.01, 0.01
from, 3, 0.01, 0.0
both, 3, 0.01, 0.02
effect, 3, 0.01, 0.02
constitution, 3, 0.01, 0.02
