a, 21, 0.06, 0.0
the, 21, 0.06, 0.0
risk, 21, 0.06, 0.18
of, 18, 0.05, 0.0
expected, 11, 0.03, 0.08
would, 10, 0.03, 0.05
is, 10, 0.03, 0.01
neutral, 9, 0.02, 0.06
in, 8, 0.02, 0.0
to, 7, 0.02, 0.0
and, 6, 0.02, 0.0
averse, 5, 0.01, 0.03
with, 5, 0.01, 0.0
utility, 4, 0.01, 0.03
wealth, 4, 0.01, 0.03
portfolio, 4, 0.01, 0.03
its, 4, 0.01, 0.01
for, 4, 0.01, 0.0
firm, 3, 0.01, 0.02
as, 3, 0.01, 0.0
even, 3, 0.01, 0.02
asset, 3, 0.01, 0.03
assets, 3, 0.01, 0.03
function, 3, 0.01, 0.02
person, 3, 0.01, 0.02
profit, 3, 0.01, 0.03
about, 2, 0.01, 0.02
companies, 2, 0.01, 0.02
if, 2, 0.01, 0.02
highest, 2, 0.01, 0.03
contrast, 2, 0.01, 0.03
choices, 2, 0.01, 0.03
uncertainty, 2, 0.01, 0.03
are, 2, 0.01, 0.01
yield, 2, 0.01, 0.03
have, 2, 0.01, 0.01
so, 2, 0.01, 0.01
linear, 2, 0.01, 0.02
choice, 2, 0.01, 0.03
return, 2, 0.01, 0.02
first, 2, 0.01, 0.01
but, 2, 0.01, 0.01
agent, 2, 0.01, 0.03
prefer, 2, 0.01, 0.02
invest, 2, 0.01, 0.02
features, 2, 0.01, 0.02
etc, 2, 0.01, 0.03
maximizing, 2, 0.01, 0.03
often, 2, 0.01, 0.02
value, 2, 0.01, 0.02
or, 2, 0.01, 0.01
seeking, 2, 0.01, 0.03
equal, 2, 0.01, 0.02
investor, 2, 0.01, 0.03
various, 2, 0.01, 0.02
