of, 31, 0.08, 0.0
the, 18, 0.05, 0.0
and, 15, 0.04, 0.0
was, 15, 0.04, 0.01
in, 14, 0.04, 0.0
beauchamp, 11, 0.03, 0.09
to, 10, 0.03, 0.0
he, 10, 0.03, 0.01
richard, 8, 0.02, 0.04
king, 8, 0.02, 0.03
earl, 7, 0.02, 0.03
as, 6, 0.02, 0.0
his, 6, 0.02, 0.01
a, 5, 0.01, 0.0
de, 5, 0.01, 0.01
one, 4, 0.01, 0.01
th, 4, 0.01, 0.0
henry, 4, 0.01, 0.02
estates, 3, 0.01, 0.03
ferrers, 3, 0.01, 0.03
tower, 3, 0.01, 0.02
daughter, 3, 0.01, 0.02
on, 3, 0.01, 0.0
croome, 2, 0.01, 0.03
april, 2, 0.01, 0.02
made, 2, 0.01, 0.02
accompanied, 2, 0.01, 0.03
succeeded, 2, 0.01, 0.02
dufford, 2, 0.01, 0.03
after, 2, 0.01, 0.01
st, 2, 0.01, 0.01
march, 2, 0.01, 0.02
son, 2, 0.01, 0.01
margaret, 2, 0.01, 0.03
those, 2, 0.01, 0.02
warwick, 2, 0.01, 0.03
appointed, 2, 0.01, 0.02
who, 2, 0.01, 0.01
around, 2, 0.01, 0.02
now, 2, 0.01, 0.02
thomas, 2, 0.01, 0.02
over, 2, 0.01, 0.02
or, 2, 0.01, 0.01
mortimer, 2, 0.01, 0.03
titles, 2, 0.01, 0.02
